Response,S-Learner,T-Learner,X-Learner,DR-Learner
0.21656094122617284,0.18590752477683464,0.14101981120808,0.17103455071905688,0.1748834144819063
0.19861909688770263,0.17562779586818114,0.1340902787319188,0.16491630179961678,0.146850124720385
0.17616221618593153,0.1559988386587764,0.12276406496417479,0.1509247171996184,0.13794705148460898
0.22195766547171003,0.19908161373778835,0.16818938688233726,0.18594676958840015,0.1757459239838881
0.19767799521534118,0.17769515255944698,0.16971608475671504,0.16665197289985464,0.16289968695264279
0.19124978840701384,0.16902925329196167,0.1458499653246994,0.16448998320977823,0.1612769612476024
0.20654827029463668,0.20014222912834226,0.1666867961052053,0.18351742849834246,0.17290038810514763
0.21134437554037025,0.20113380650954338,0.16213040786740346,0.18974933874507166,0.15937351568792663
0.18190492360914193,0.19820967469836323,0.13601054438368496,0.17678161167722928,0.15749800168546313
0.15893848836094726,0.17061926824252574,0.13091187362761172,0.1676219212791819,0.15965502662504008
0.186995341834173,0.17314457176270986,0.15036838566750493,0.1650393929436885,0.16590153806551064
0.1897519680474157,0.16811811612412605,0.14308984826849797,0.16006959278468727,0.13649102199066168
0.13500095636801848,0.12014858671780376,0.07550871528122115,0.1016865621730351,0.10304229168833268
0.20580030067892158,0.20298528892963577,0.15751663461718254,0.18448157384159386,0.15159081923803197
0.1827623510203133,0.16924218383387976,0.17081180586312492,0.16623677819827307,0.15646574342445055
0.1812419187509148,0.19254312830610876,0.13727272199555618,0.18291104330692126,0.13995176088212807
0.21787719845682207,0.206102522643933,0.16351991342842687,0.20295713679641272,0.17213272167139948
0.20075062776546784,0.18581492426003735,0.1484838031343736,0.17117640753701466,0.1639302260177676
0.17272321348997255,0.16379874636302444,0.13523923472118535,0.14820778969683884,0.15646448891159162
0.19447632535510448,0.18625823167062178,0.14755755495056844,0.17260042486178578,0.14583660018808567
0.1988607374657084,0.1749916326057502,0.11991328896041384,0.16972430304769562,0.15280435236952908
0.19606977483759308,0.1975323954945249,0.15703991176546542,0.18634217740827902,0.16465338821636746
0.17098574265805502,0.16465092706699253,0.13212486500262166,0.15256955295094765,0.1260924002416374
0.20986192180968774,0.18683381928273102,0.13391054683769446,0.17963384201999394,0.15373172117097034
0.20779488035865132,0.21697247509188614,0.18279060386402082,0.19281567582431805,0.1816905057664015
0.1790398684763253,0.18346427137161492,0.15766318191636156,0.18233188658097485,0.18291002273996895
0.21178601724651133,0.1911557986834486,0.13542650325835984,0.18655205559972116,0.18654724600086733
0.1660099870206322,0.15788374279546155,0.12110150191963563,0.14311006132441087,0.12898595707231147
0.1554514264692336,0.15966492132001608,0.1551705553380732,0.1513850102993031,0.14946563362024226
0.21821979517161505,0.18828156784792147,0.12154434755905827,0.17943408720775034,0.14236731863926796
0.2104512133425242,0.19774487339760913,0.14702086238740114,0.18188167804740094,0.17680442599674182
0.17425330545818635,0.17148908714580482,0.1367176069283216,0.1550720956963588,0.13461787495096553
0.17539123407681792,0.14389067690380936,0.13227700069606768,0.13766355863863056,0.1525362861948358
0.1981350644462271,0.1836695949170049,0.13769942779602234,0.16949997969666997,0.14370634841352067
0.18442387700184332,0.16396322595416987,0.14327944834720163,0.14323358843180695,0.13705093736036833
0.17739356100659145,0.17169299120181336,0.15367087017037664,0.17163369627744982,0.16114326079366578
0.20767737556064075,0.19659138749987776,0.14380196913079252,0.18768589076731604,0.1852754249131091
0.2240932029549045,0.2220642513743346,0.16292904585445314,0.2120617373092703,0.18414461215927147
0.19942199167512586,0.21431087417255149,0.16907113238294766,0.19938759671826917,0.18982617317994122
0.17602350638663303,0.17272659502637555,0.12668635393957195,0.16187166720807322,0.1575291856983591
0.1764344778114276,0.17556310372446673,0.11557026525600633,0.16509830111949123,0.13854837558758964
0.20409259756351344,0.19701522300494323,0.1522871359443481,0.18079033618434814,0.19206514422136511
0.19497736855322967,0.18985897995423087,0.15997515922367936,0.18553621012300434,0.16619023398840413
0.17712243974848974,0.17654475874614825,0.12264961400125765,0.16298238100012835,0.14776962918521938
0.14205967145670548,0.13677545752259632,0.09130671734067346,0.13682260092121806,0.11239999887506276
0.1813946014871421,0.172104901663853,0.12281345351100662,0.16364432975986748,0.11794579019092163
0.18003183314882767,0.1572777735673283,0.12196494486689444,0.14946843381186825,0.13625932183798725
0.20687847157334072,0.178637239550715,0.13551852246783086,0.17001055150061334,0.1748620308940668
0.19872153815185278,0.18974491047062456,0.1425748819605994,0.17435814771660602,0.17922716950512138
